File,N,S,T,AIC-c,plain,+S,+MH,p,p_plain,p_s,p_MH,omega1_BUSTED,p1_BUSTED,omega2_BUSTED,p2_BUSTED,omega3_BUSTED,p3_BUSTED,omega1_S,p1_S,omega2_S,p2_S,omega3_S,p3_S,omega1_noS,p1_noS,omega2_noS,p2_noS,omega3_noS,p3_noS,omega1_MH,p1_MH,omega2_MH,p2_MH,omega3_MH,p3_MH,SRV_S,SRV_MH,delta,psi,S1,S2,S3,SP1,SP2,SP3,L1,L2,L3,EB
ENSG00000196123,24,471,1.17,16019.58073,112.71102,-3.77358,115.23262,0.15575,0.00611,0.03800,0.08297,0.08117,0.78811,0.39645,0.21029,28.05487,0.00161,0.13137,0.98953,0.18875,0.00668,9.70520,0.00379,0.13687,0.97343,0.41455,0.02522,25.76171,0.00135,0.10191,0.12954,0.13750,0.86698,8.95516,0.00348,0.68126,0.68004,0.00000,0.08356,1178,58,5,0.0555791,0.00273649,0.000235905,0.05664,0.07739,0.08728,15
ENSG00000104324,24,472,1.26,16277.50710,111.44944,-4.05285,113.94082,0.07045,0.00794,0.01909,0.20116,0.11292,0.91284,0.51738,0.06304,5.09721,0.02412,0.13858,0.06772,0.14425,0.90766,3.55635,0.02463,0.09979,0.73208,0.21745,0.23478,3.36113,0.03314,0.14540,0.97681,0.14657,0.00001,3.71694,0.02318,0.88474,0.88301,0.00000,0.00000,1141,87,6,0.056218,0.00428656,0.000295625,0.06034,0.08420,0.09438,25
ENSG00000106066,24,472,1.68,19391.36091,200.36393,-1.24595,202.14068,0.50000,0.00080,0.50000,0.03662,0.03828,0.37318,0.14655,0.51990,2.51206,0.10691,0.00000,0.63149,0.76231,0.25844,1.05123,0.11006,0.00000,0.00327,0.09863,0.88428,2.37855,0.11245,0.00000,0.61887,0.74543,0.27959,1.00000,0.10154,0.71446,0.71421,0.00000,0.03627,1459,120,10,0.0686911,0.00564972,0.00047081,0.07521,0.09193,0.11209,0
ENSG00000118432,24,472,1.08,12261.75434,182.23630,-4.02848,186.29256,0.50000,0.50000,0.50000,0.50000,0.00191,0.00000,0.01626,1.00000,1.00252,0.00000,0.01345,0.68883,0.01446,0.31117,1.09509,0.00000,0.01502,0.92226,0.03056,0.07774,1.00189,0.00000,0.00882,0.00000,0.01386,1.00000,1.10694,0.00000,1.74282,1.64415,0.00000,0.00000,1042,22,0,0.0490584,0.00103578,0,0.05048,0.09034,0.00000,0
ENSG00000130054,24,472,0.60,10544.55209,92.28062,-4.04821,96.38193,0.21474,0.50000,0.21421,0.50000,0.06337,0.87893,0.43332,0.03013,1.00000,0.09094,0.12700,0.01886,0.13001,0.98040,24.07797,0.00074,0.00000,0.04651,0.10660,0.90893,1.40490,0.04456,0.12511,0.22055,0.13140,0.77872,23.94497,0.00074,0.85013,0.85045,0.00000,0.00000,595,15,0,0.0300141,0.000756659,0,0.02816,0.04367,0.00000,15
ENSG00000135218,24,472,1.52,18278.76521,237.20414,-4.05340,241.92128,0.02094,0.02763,0.01970,0.06655,0.00000,0.63016,0.40426,0.35097,5.14317,0.01888,0.13617,0.94108,0.13946,0.04454,4.15578,0.01438,0.00000,0.29539,0.16783,0.67248,3.84849,0.03213,0.13081,0.35039,0.14014,0.63550,4.21488,0.01411,0.82349,0.82272,0.00000,0.00000,1391,92,3,0.0654896,0.00433145,0.000141243,0.07375,0.10373,0.07560,21
ENSG00000137103,24,472,0.86,12637.93225,84.05097,-4.03202,88.09796,0.50000,0.50000,0.50000,0.50000,0.02472,0.00000,0.03687,1.00000,1.00241,0.00000,0.00057,0.00000,0.03363,1.00000,1.11762,0.00000,0.03686,1.00000,0.22030,0.00000,3.62853,0.00000,0.01192,0.00000,0.03362,1.00000,1.11397,0.00000,0.66843,0.67312,0.00000,0.00000,977,14,0,0.0459981,0.000659134,0,0.04069,0.05637,0.00000,0
ENSG00000144852,24,472,1.53,16199.83795,208.39226,-4.05433,212.20728,0.09609,0.08108,0.09591,0.18439,0.11672,0.36819,0.15621,0.60819,3.61325,0.02361,0.16226,0.99012,0.17066,0.00478,6.02280,0.00510,0.11288,0.44837,0.16964,0.52911,3.53263,0.02252,0.14496,0.14056,0.16570,0.85445,6.12833,0.00499,0.91004,0.90974,0.00000,0.00000,1224,67,6,0.0576271,0.00315443,0.000282486,0.06213,0.08277,0.09375,11
ENSG00000152785,24,472,1.53,17685.55345,123.99081,-4.05072,127.87301,0.05007,0.04574,0.05010,0.13835,0.10270,0.45947,0.16707,0.52633,5.37566,0.01420,0.14171,0.98367,0.14630,0.00529,4.50309,0.01103,0.09819,0.57642,0.18351,0.40624,4.36881,0.01734,0.13766,0.32925,0.14401,0.65971,4.48964,0.01104,0.85622,0.85476,0.00000,0.00000,1360,87,5,0.0654854,0.00418914,0.000240755,0.06964,0.08894,0.10893,19
ENSG00000162777,24,472,1.10,15473.84199,143.32855,-4.34387,146.86662,0.47910,0.48333,0.27595,0.50000,0.00000,0.38430,0.11809,0.56835,1.72603,0.04736,0.10470,0.00890,0.10732,0.98071,2.78805,0.01039,0.02449,0.80572,0.44264,0.15827,1.44589,0.03601,0.11511,0.97882,0.11902,0.01675,3.07387,0.00443,0.85194,0.74054,0.04147,0.00000,1165,52,0,0.0560959,0.00250385,0,0.05259,0.06098,0.00000,11
ENSG00000165495,24,472,0.49,9360.53112,150.62705,-3.01966,154.17277,0.50000,0.50000,0.50000,0.50000,0.01647,0.79596,0.06300,0.20404,1.00232,0.00000,0.00067,0.00000,0.02355,1.00000,1.00150,0.00000,0.01942,0.86643,0.06603,0.13357,1.00241,0.00000,0.02183,0.96202,0.05641,0.03798,1.00269,0.00000,0.96399,0.97056,0.04290,0.00000,576,3,0,0.027735,0.000144453,0,0.02165,0.02920,0.00000,0
ENSG00000167513,24,472,2.21,16947.63644,126.62673,-2.14955,138.88899,0.00499,0.00001,0.00031,0.50000,0.00000,0.68420,0.34486,0.31335,39.15029,0.00245,0.08203,0.97765,0.87813,0.02027,32.76212,0.00208,0.00000,0.30999,0.10439,0.64254,1.00000,0.04747,0.06549,0.04556,0.09482,0.95298,43.43228,0.00146,0.82793,0.79555,0.02871,0.44121,1343,92,11,0.0632298,0.00433145,0.000517891,0.08919,0.11798,0.10500,36
ENSG00000167549,24,472,0.91,12308.85620,156.75445,-12.24372,168.15649,0.50000,0.00115,0.00189,0.50000,0.03666,0.99802,0.03681,0.00181,547.55726,0.00017,0.02966,0.00020,0.03000,0.99957,376.70839,0.00023,0.03638,0.02634,0.03686,0.97366,1.00233,0.00000,0.03088,1.00000,0.17637,0.00000,3.11944,0.00000,0.90313,0.90729,0.03866,0.00000,931,17,0,0.0448286,0.000818567,0,0.04591,0.05105,0.00000,0
ENSG00000169045,24,472,0.39,8150.30130,169.84442,-4.05037,173.96973,0.39734,0.50000,0.36557,0.50000,0.00000,0.08618,0.01740,0.90031,1.76068,0.01350,0.02802,0.00562,0.02843,0.99334,4.07439,0.00104,0.02733,0.98456,0.28390,0.01417,6.93594,0.00127,0.02858,0.99906,0.03465,0.00000,4.36785,0.00094,2.06379,2.07257,0.00000,0.00000,420,3,0,0.019774,0.000141243,0,0.01965,0.01919,0.00000,10
ENSG00000169249,24,472,1.14,15039.97770,120.40481,-2.48104,122.40879,0.50000,0.50000,0.49374,0.50000,0.03055,0.71429,0.32777,0.26622,1.41620,0.01949,0.01993,0.23053,0.14565,0.76407,1.68146,0.00540,0.05067,0.75876,0.37697,0.24124,1.00172,0.00000,0.07260,0.24092,0.13458,0.75908,9.74100,0.00000,0.76317,0.76922,0.03370,0.00000,1118,54,2,0.0538328,0.00260015,9.6302e-05,0.04993,0.06515,0.08312,0
ENSG00000172059,24,472,1.81,17965.48374,165.03755,0.97106,167.94938,0.28025,0.00260,0.03056,0.49767,0.02380,0.70244,0.64173,0.29561,49.44479,0.00195,0.14592,0.94757,1.00000,0.04903,18.02840,0.00340,0.08590,0.56087,0.09343,0.30380,1.01510,0.13533,0.10464,0.35859,0.20933,0.63192,4.78358,0.00949,0.67435,0.67668,0.00000,0.23397,1386,95,13,0.0667373,0.00457435,0.000625963,0.07969,0.10805,0.10818,11
ENSG00000174279,24,472,1.10,12355.94947,211.51165,-3.99157,216.02342,0.50000,0.09902,0.41975,0.50000,0.04311,0.97492,0.04668,0.02491,921.91690,0.00017,0.03058,0.18878,0.03868,0.81048,3.41398,0.00073,0.04316,1.00000,0.16689,0.00000,1.00156,0.00000,0.03190,0.44312,0.04322,0.55688,1.00155,0.00000,0.71019,0.70907,0.00000,0.16979,897,34,1,0.0422316,0.00160075,4.7081e-05,0.05161,0.07798,0.06280,0
ENSG00000183762,24,472,1.02,13438.10840,210.83522,-3.54962,214.51213,0.50000,0.50000,0.50000,0.50000,0.03123,0.79504,0.17745,0.18242,1.00000,0.02255,0.03935,0.89252,0.34219,0.10748,1.00328,0.00000,0.02257,0.83697,0.36795,0.16303,1.00156,0.00000,0.00980,0.64995,0.18550,0.35005,1.00236,0.00000,0.82357,0.82415,0.00000,0.08260,1054,29,1,0.0507512,0.00139638,4.8151e-05,0.04752,0.06156,0.06562,0
ENSG00000255730,24,472,1.30,13377.36325,120.67445,-4.04909,124.64253,0.50000,0.48781,0.50000,0.46443,0.01176,0.72944,0.07652,0.25784,1.16625,0.01272,0.02848,0.52671,0.02988,0.46624,1.00000,0.00705,0.00993,0.76027,0.10614,0.23317,1.67274,0.00656,0.02908,0.98727,0.02966,0.00565,1.00000,0.00708,1.39480,1.39681,0.00000,0.00000,1156,19,0,0.0544256,0.000894539,0,0.05526,0.05589,0.00000,4
ENSG00000065665,24,473,0.83,11372.27620,203.99787,-4.04885,207.00331,0.48775,0.50000,0.48779,0.50000,0.00059,0.00000,0.00077,1.00000,1.12330,0.00000,0.00000,0.82568,0.00000,0.17373,1.79942,0.00059,0.00012,0.37282,0.00059,0.62682,1.00000,0.00036,0.00000,0.96536,0.00000,0.03401,1.67911,0.00063,0.82602,0.82572,0.00000,0.00000,901,7,0,0.0423303,0.00032887,0,0.04110,0.05941,0.00000,2
ENSG00000089022,24,473,0.63,10541.82699,95.02695,-7.73059,102.78052,0.50000,0.01595,0.05214,0.50000,0.02847,0.30781,0.04268,0.69210,356.35111,0.00009,0.03283,0.91051,0.05297,0.08937,273.04358,0.00012,0.03855,0.99889,0.04963,0.00111,1.00147,0.00000,0.02019,0.66800,0.06555,0.33200,1.05598,0.00000,0.98579,0.97184,0.02792,0.00000,733,6,0,0.0352201,0.000288295,0,0.03206,0.03302,0.00000,0
ENSG00000090054,24,473,1.23,15262.51776,138.99768,-4.06065,142.82266,0.48685,0.35413,0.48425,0.39439,0.01036,0.14531,0.05949,0.84330,2.58640,0.01139,0.05296,0.97847,0.08416,0.00909,1.30753,0.01245,0.00988,0.19577,0.06502,0.79439,2.58660,0.00985,0.05132,0.89477,0.06608,0.09149,1.22289,0.01374,0.76575,0.76575,0.00000,0.00000,1250,43,1,0.0587268,0.0020202,4.69814e-05,0.06138,0.06916,0.05639,6
ENSG00000110074,24,473,1.63,18125.79198,148.64599,-4.11690,152.83684,0.00049,0.00000,0.00000,0.00031,0.00000,0.66412,0.65628,0.33247,35.45288,0.00341,0.13401,0.80349,0.48840,0.19462,77.39804,0.00188,0.07983,0.84407,1.00000,0.15270,37.47967,0.00323,0.17922,0.97053,1.00000,0.02764,77.17217,0.00183,0.74847,0.75927,0.00942,0.00000,1342,84,9,0.064482,0.00403613,0.000432443,0.07101,0.08254,0.10175,40
ENSG00000127990,24,473,0.71,11297.90510,101.48741,-4.03388,105.54008,0.50000,0.50000,0.50000,0.50000,0.03482,0.81924,0.10585,0.16698,1.00000,0.01378,0.03080,0.93313,0.24651,0.05219,1.00000,0.01467,0.02099,0.67244,0.10271,0.31366,1.00000,0.01390,0.01761,0.78744,0.14268,0.19834,1.00000,0.01422,0.85871,0.85934,0.00000,0.00000,776,9,0,0.0372862,0.000432443,0,0.03643,0.04999,0.00000,2
ENSG00000130734,24,473,1.23,14971.02096,138.24671,-4.14180,142.28050,0.50000,0.50000,0.50000,0.50000,0.05575,0.89770,0.11808,0.08143,1.00000,0.02088,0.05694,0.95190,0.42767,0.04810,1.00232,0.00000,0.05440,0.94676,0.31158,0.03533,1.00000,0.01791,0.05058,0.91870,0.36027,0.08130,1.00146,0.00000,0.60713,0.57041,0.00000,0.00000,1180,43,1,0.0566981,0.00206612,4.80492e-05,0.06506,0.08607,0.14799,0
ENSG00000132824,24,473,1.36,17311.12669,164.54435,-3.14179,165.91135,0.41761,0.00544,0.25974,0.18244,0.00000,0.46857,0.37769,0.52238,11.20749,0.00904,0.09367,0.09712,0.20626,0.88745,3.39107,0.01543,0.14847,0.23763,0.18772,0.74677,5.40521,0.01559,0.14499,0.20774,0.21769,0.78272,3.16554,0.00953,0.79794,0.79135,0.06335,0.01586,1243,97,8,0.0583979,0.0045572,0.000375852,0.06264,0.08260,0.08667,2
ENSG00000138029,24,473,1.02,15072.82554,114.59869,-4.04855,118.95643,0.21729,0.14396,0.19741,0.45935,0.05763,0.89892,0.28882,0.08652,4.62492,0.01456,0.08730,0.97162,0.18601,0.01880,3.98724,0.00958,0.00041,0.59473,0.02905,0.30071,1.17450,0.10456,0.07231,0.17861,0.09270,0.81174,3.97653,0.00965,0.68022,0.68017,0.00000,0.00000,1105,51,1,0.0519145,0.00239605,4.69814e-05,0.05087,0.06014,0.04884,12
ENSG00000138670,24,473,1.09,13129.61148,148.78211,-4.02438,151.35116,0.45367,0.50000,0.45844,0.50000,0.01673,0.34809,0.03510,0.64661,1.00336,0.00530,0.02272,0.85017,0.05244,0.14832,2.39600,0.00151,0.01868,0.41058,0.04124,0.58942,1.00140,0.00000,0.02681,0.00170,0.02696,0.99664,2.29124,0.00166,0.70167,0.70183,0.00000,0.00000,1138,25,0,0.05468,0.00120123,0,0.05918,0.07196,0.00000,3
ENSG00000142273,24,473,1.66,17122.47598,169.68975,-6.21167,174.30033,0.50000,0.02038,0.01208,0.50000,0.00000,0.63989,0.50690,0.35551,13.81806,0.00459,0.12948,0.92874,0.83889,0.07089,576.07254,0.00037,0.05683,0.75922,0.23005,0.11017,1.00000,0.13061,0.11394,0.81505,0.43815,0.18495,1.00263,0.00000,0.74628,0.73558,0.08167,0.00372,1278,98,4,0.0600423,0.00460418,0.000187926,0.07140,0.08827,0.08920,0
ENSG00000142959,24,473,1.39,15549.21948,202.22320,-3.20907,203.59720,0.50000,0.50000,0.50000,0.50000,0.01446,0.72769,0.14708,0.22247,1.00000,0.04984,0.05369,0.94063,0.41150,0.05937,1.00232,0.00000,0.03257,0.88563,0.49836,0.11437,1.00156,0.00000,0.03681,0.67167,0.14470,0.32833,1.00155,0.00000,0.95272,0.96879,0.04489,0.00000,1203,59,1,0.0565187,0.00277191,4.69814e-05,0.06275,0.08950,0.07275,0
ENSG00000152495,24,473,1.25,13223.91004,162.43620,-4.01717,162.99139,0.14291,0.17439,0.08317,0.43133,0.00000,0.42503,0.00000,0.44396,1.45865,0.13101,0.13311,0.99326,0.29952,0.00302,9.91677,0.00373,0.00000,0.85151,0.00265,0.00000,1.21690,0.14849,0.11288,0.82439,0.23792,0.17202,10.02247,0.00359,0.95877,0.95642,0.00000,0.00000,920,44,4,0.0442053,0.00211416,0.000192197,0.06388,0.06876,0.08856,11
ENSG00000156471,24,473,0.97,12737.40350,63.46115,-2.17122,64.98095,0.50000,0.50000,0.50000,0.50000,0.00000,0.49279,0.11936,0.50606,1.00000,0.00114,0.05374,0.56856,0.05481,0.42638,1.00000,0.00506,0.05034,0.03530,0.05888,0.96470,1.00182,0.00000,0.04938,0.89016,0.11488,0.10984,1.00153,0.00000,0.63545,0.63316,0.04652,0.00000,969,28,0,0.045525,0.00131548,0,0.05663,0.16179,0.00000,0
ENSG00000166529,24,473,1.26,15382.49107,115.59465,-4.03130,119.48574,0.29180,0.06030,0.30208,0.10670,0.01862,0.66758,0.39856,0.32889,14.30613,0.00353,0.00000,0.13561,0.15510,0.85859,4.56531,0.00580,0.09411,0.93699,1.00000,0.06055,17.96972,0.00247,0.03179,0.42198,0.21232,0.57191,3.96758,0.00611,0.84597,0.83822,0.00000,0.00000,1143,52,7,0.0561975,0.00255666,0.000344166,0.05374,0.06820,0.08489,7
ENSG00000176170,24,473,1.61,17837.10055,156.85361,8.27708,149.29562,0.50000,0.28354,0.45930,0.50000,0.10159,0.56770,0.13901,0.39638,2.00967,0.03592,0.12631,0.93257,0.14048,0.03117,1.32397,0.03626,0.06201,0.00000,0.12237,0.95752,1.13797,0.04248,0.06902,0.36092,0.19148,0.62727,1.00000,0.01181,0.60075,0.59989,0.07025,0.10590,1385,89,3,0.0650693,0.00418135,0.000140944,0.07095,0.10203,0.05424,0
ENSG00000183783,24,473,0.81,11069.80525,71.30231,-4.03206,75.35908,0.17791,0.05835,0.17880,0.08669,0.02381,0.93368,0.22986,0.06348,7.13508,0.00285,0.01913,0.45979,0.03858,0.53382,3.46122,0.00640,0.01241,0.77655,0.12165,0.22045,6.86773,0.00300,0.02915,0.99311,0.99562,0.00000,3.26503,0.00689,0.78702,0.78712,0.00000,0.00000,746,19,2,0.0358447,0.000912935,9.60984e-05,0.04483,0.06732,0.06808,12
ENSG00000186190,24,473,1.54,18051.66565,182.44089,-3.55862,182.52666,0.01576,0.03837,0.00596,0.35681,0.01666,0.53996,0.31829,0.44634,6.01815,0.01370,0.13551,0.92589,0.23516,0.06292,7.15654,0.01119,0.13268,0.63525,0.14336,0.33986,3.00031,0.02489,0.12883,0.37217,0.15445,0.61837,7.91620,0.00946,0.72704,0.72471,0.00000,0.10183,1388,85,9,0.0652102,0.00399342,0.000422833,0.07026,0.09050,0.07265,22
ENSG00000261921,24,473,1.47,17385.83985,82.93927,-1.16040,84.71588,0.29404,0.02360,0.04352,0.49957,0.00000,0.72811,0.46289,0.26768,9.62756,0.00421,0.05576,0.80489,0.35987,0.19068,8.06803,0.00442,0.03167,0.15407,0.06772,0.76906,1.02699,0.07687,0.00000,0.13597,0.12675,0.86041,5.88754,0.00362,0.58480,0.58625,0.08212,0.32579,1381,78,11,0.0663559,0.00374784,0.000528541,0.07035,0.09328,0.09543,16
ENSG00000013561,24,474,0.77,12659.07155,144.16286,-2.92698,144.89024,0.50000,0.50000,0.50000,0.50000,0.06506,0.92133,0.50619,0.04511,1.00000,0.03356,0.00000,0.23863,0.13170,0.75438,1.00000,0.00699,0.09671,0.35427,0.10864,0.64114,1.00000,0.00459,0.07350,0.58642,0.14249,0.41358,1.00156,0.00000,0.80112,0.89918,0.02283,0.00000,872,27,1,0.0427828,0.0013247,4.90629e-05,0.04135,0.04764,0.06932,0
ENSG00000017483,24,474,2.24,14935.77097,125.39208,-2.98621,125.36179,0.27521,0.03560,0.10889,0.50000,0.05442,0.71263,0.43285,0.28518,13.42500,0.00219,0.00000,0.15999,0.17626,0.83719,8.51111,0.00282,0.14626,0.86019,0.20165,0.13981,1.00228,0.00000,0.11640,0.51538,0.18383,0.48450,4000.00506,0.00011,0.77192,0.76321,0.12891,0.00000,1067,78,3,0.0511603,0.00373993,0.000143843,0.11775,0.17513,0.13120,16
ENSG00000058262,24,474,1.21,13053.07100,140.22038,-4.03356,144.24858,0.18934,0.11886,0.19075,0.11855,0.00105,0.92395,0.01425,0.07597,23.46464,0.00008,0.00119,0.97179,0.02575,0.02814,39.48012,0.00007,0.00204,0.99702,0.00514,0.00290,23.39601,0.00008,0.00164,0.95184,0.00638,0.04808,39.18093,0.00007,0.65805,0.65791,0.00000,0.00000,1249,10,0,0.058556,0.000468823,0,0.06511,0.07221,0.00000,10
ENSG00000100983,24,474,0.93,14603.77197,153.25929,-4.04959,157.23652,0.50000,0.50000,0.50000,0.50000,0.00040,0.14871,0.03166,0.68688,1.00000,0.16441,0.00000,0.44426,0.28552,0.55574,1.00156,0.00000,0.00033,0.00000,0.05421,0.87183,1.05606,0.12817,0.00000,0.48162,0.30826,0.51838,1.00211,0.00000,0.83425,0.83218,0.00000,0.00000,1037,46,1,0.0508782,0.00225689,4.90629e-05,0.04203,0.05405,0.05819,0
ENSG00000101076,24,474,0.98,12312.79796,208.15396,-4.04194,210.45124,0.50000,0.42728,0.50000,0.50000,0.02245,0.98591,0.03997,0.01372,6.64615,0.00036,0.00846,0.62229,0.03622,0.37529,1.00000,0.00242,0.01770,0.00000,0.02337,1.00000,1.00252,0.00000,0.01870,0.99730,0.94953,0.00270,1.00233,0.00000,0.79564,0.79546,0.00000,0.00000,1031,15,0,0.0483357,0.000703235,0,0.04477,0.05183,0.00000,0
ENSG00000103528,24,474,1.16,13016.22588,200.63612,-4.02749,204.52028,0.49957,0.50000,0.49843,0.50000,0.00985,0.51712,0.03779,0.47565,1.00000,0.00724,0.00002,0.22457,0.02785,0.77269,1.23972,0.00274,0.02272,0.86752,0.03905,0.12778,1.00000,0.00470,0.01774,0.00708,0.02099,0.98913,1.04103,0.00379,0.90934,0.90961,0.00000,0.00000,1087,21,0,0.0509611,0.000984529,0,0.05859,0.09296,0.00000,2
ENSG00000105053,24,474,1.55,18086.93922,271.69771,-6.74704,270.15094,0.50000,0.00000,0.00000,0.29050,0.00117,0.60486,0.80152,0.39355,387.65648,0.00159,0.28734,0.99800,1.00000,0.00074,1454.46447,0.00126,0.24398,0.87158,0.34787,0.11725,5.69318,0.01117,0.10423,0.00000,0.28024,1.00000,1.00233,0.00000,0.78257,0.76572,0.04734,0.48388,1307,105,18,0.0626678,0.00503452,0.000863061,0.06554,0.07760,0.04157,0
ENSG00000108091,24,474,0.81,11110.53844,149.48253,-4.04632,152.82522,0.24490,0.10868,0.24524,0.19640,0.01700,0.90592,0.05653,0.09348,18.25081,0.00059,0.01216,0.89765,0.03206,0.09887,4.82314,0.00348,0.00804,0.69236,0.04859,0.30711,16.61553,0.00053,0.01368,0.90199,0.01857,0.09460,4.87039,0.00341,0.79220,0.79253,0.00000,0.00000,827,15,0,0.0396529,0.000719217,0,0.04494,0.05481,0.00000,30
ENSG00000119457,24,474,1.43,18051.27210,156.35558,-4.05067,158.92840,0.50000,0.50000,0.50000,0.50000,0.02386,0.44221,0.16189,0.44463,1.00000,0.11316,0.13113,0.89709,0.15514,0.05139,1.00000,0.05152,0.07878,0.19935,0.11469,0.70804,1.00000,0.09260,0.13176,0.09907,0.13244,0.84949,1.00000,0.05144,0.63908,0.63942,0.00000,0.00000,1358,84,5,0.0636662,0.00393812,0.000234412,0.06412,0.08482,0.11050,0
ENSG00000124191,24,474,1.08,13655.67534,253.19031,-4.05064,257.24521,0.39372,0.45824,0.39400,0.45958,0.02044,0.03884,0.04934,0.96070,4.42213,0.00046,0.04381,0.99800,0.04540,0.00173,7.54942,0.00027,0.04491,0.90805,0.08197,0.09152,4.53005,0.00043,0.04294,0.55250,0.04471,0.44721,7.20023,0.00028,0.86367,0.86401,0.00000,0.00000,1126,19,0,0.0527895,0.000890764,0,0.04768,0.06611,0.00000,10
ENSG00000155636,24,474,0.72,12179.76036,25.23626,-3.69053,28.08971,0.50000,0.45028,0.50000,0.50000,0.08253,0.93702,0.09603,0.06275,8.04634,0.00023,0.07641,0.00448,0.08122,0.99552,1.00276,0.00000,0.06685,0.00000,0.08369,1.00000,2.14903,0.00000,0.08079,0.98711,0.08099,0.01289,1.12012,0.00000,0.57102,0.56817,0.00000,0.04081,829,24,0,0.0388654,0.00112518,0,0.04215,0.07598,0.00000,0
ENSG00000159592,24,474,0.78,13512.47020,87.20812,-1.47639,86.27491,0.50000,0.14034,0.50000,0.48858,0.15369,0.05261,0.16303,0.94382,6.25856,0.00358,0.11305,0.84440,0.51693,0.15560,1.00155,0.00000,0.14553,0.01250,0.16947,0.98523,2.72001,0.00227,0.16893,0.94592,0.21976,0.05408,1.00233,0.00000,0.76053,0.74149,0.00000,0.14293,912,28,4,0.0437284,0.00134254,0.000191791,0.04063,0.06872,0.06402,0
ENSG00000161940,24,474,1.17,15479.64815,120.97521,-4.00853,125.09526,0.50000,0.50000,0.50000,0.50000,0.01644,0.68071,0.15211,0.27218,1.00000,0.04711,0.03816,0.86273,0.44034,0.13727,1.00204,0.00000,0.05148,0.21312,0.05981,0.75062,1.21364,0.03625,0.04278,0.87917,0.45929,0.12083,1.00155,0.00000,1.26051,1.22089,0.00000,0.02739,1332,65,5,0.0624473,0.00304735,0.000234412,0.05696,0.06392,0.08150,0
ENSG00000075884,24,475,0.73,12813.12751,221.71201,0.33294,220.34055,0.50000,0.13104,0.50000,0.50000,0.12447,0.72170,0.28635,0.27658,11.32815,0.00172,0.16405,1.00000,0.35530,0.00000,1.00233,0.00000,0.14982,0.16694,0.16015,0.81239,1.00000,0.02067,0.15639,0.10591,0.16465,0.89409,2.95621,0.00000,1.00564,0.99945,0.00000,0.09726,838,30,3,0.0392047,0.00140351,0.000140351,0.03772,0.05351,0.03165,0
ENSG00000103647,24,475,0.96,11784.34566,167.13926,-4.05020,171.20339,0.12328,0.17264,0.12377,0.17655,0.00530,0.05146,0.01464,0.94844,29.12943,0.00010,0.01243,0.99821,0.01370,0.00169,60.78937,0.00010,0.00997,0.61974,0.02106,0.38016,29.84321,0.00010,0.01244,0.99890,0.01322,0.00100,60.82924,0.00010,0.78176,0.78172,0.00000,0.00000,986,7,0,0.0461287,0.000327485,0,0.04843,0.04382,0.00000,18
ENSG00000114767,24,475,1.42,16515.28339,114.22236,-4.05197,117.60195,0.05899,0.35927,0.02577,0.47068,0.02343,0.74459,0.09861,0.22852,1.96159,0.02689,0.06104,0.96952,0.06466,0.02525,5.15683,0.00523,0.03766,0.96567,0.47340,0.00002,1.50843,0.03431,0.05876,0.26050,0.06230,0.73437,5.24946,0.00513,0.83470,0.83261,0.00000,0.00000,1373,67,0,0.0642339,0.0031345,0,0.06453,0.07840,0.00000,16
ENSG00000116525,24,475,1.07,11548.76070,140.24253,-4.03270,143.77085,0.21071,0.25527,0.14385,0.42990,0.00472,0.75489,0.01999,0.24446,4.60462,0.00065,0.00681,0.96599,0.02785,0.03372,63.10556,0.00029,0.00858,0.99464,0.05215,0.00491,4.21261,0.00045,0.00754,0.99549,0.00858,0.00422,53.46852,0.00029,0.78540,0.78282,0.00000,0.07282,924,6,1,0.0432281,0.000280702,4.67836e-05,0.03941,0.03958,0.04900,29
ENSG00000128610,24,475,0.84,12517.41703,158.44389,-3.35793,158.92895,0.50000,0.50000,0.38598,0.50000,0.03008,0.46762,0.04794,0.48378,1.00000,0.04859,0.06581,0.98178,0.07478,0.01446,3.19818,0.00376,0.05045,0.07555,0.06697,0.91113,1.00000,0.01332,0.03881,0.21595,0.07950,0.78405,1.00155,0.00000,0.92992,0.91672,0.07457,0.00000,843,31,1,0.0394386,0.00145029,4.67836e-05,0.04036,0.05866,0.08830,0
ENSG00000131236,24,475,0.74,12969.84892,53.38154,-4.20994,57.43424,0.50000,0.50000,0.50000,0.50000,0.00000,0.54082,0.09783,0.37260,1.00000,0.08657,0.00000,0.74856,0.42252,0.23008,1.00000,0.02136,0.00078,0.00000,0.04065,0.91489,1.00000,0.08511,0.03205,0.82149,0.27981,0.11868,1.00000,0.05982,0.62897,0.62929,0.00000,0.00000,882,23,0,0.0412632,0.00107602,0,0.03494,0.04342,0.00000,0
ENSG00000132109,24,475,1.70,18734.82565,219.43916,-7.27702,213.71337,0.50000,0.08946,0.00011,0.50000,0.20543,0.65605,0.31963,0.28907,3.50048,0.05488,0.33810,0.99812,1.00000,0.00171,9999999171.59636,0.00017,0.00561,0.00000,0.16850,0.82382,1.36036,0.17618,0.26400,0.00000,0.32841,1.00000,1.00156,0.00000,0.75199,0.74046,0.06625,0.04771,1362,128,8,0.0637193,0.0059883,0.000374269,0.07615,0.09505,0.10140,0
